ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_IdentifySecondaryObjects
1,1,129.86124401913875,52.483253588516746,0,1,1
1,2,195.44444444444446,58.953216374269005,0,2,2
1,3,329.0967741935484,84.01612903225806,0,3,3
1,4,239.6078431372549,110.86274509803921,0,4,4
1,5,44.38709677419355,136.80645161290323,0,5,5
1,6,46.94488188976378,167.82677165354332,0,6,6
1,7,116.49324324324324,171.77702702702703,0,7,7
1,8,231.7890625,193.3515625,0,8,8
1,9,280.8904109589041,223.65068493150685,0,9,9
1,10,267.39166666666665,253.98333333333332,0,10,10
1,11,283.30172413793105,263.13793103448273,0,11,11
1,12,147.21428571428572,283.0,0,12,12
1,13,123.47368421052632,288.2105263157895,0,13,13
1,14,149.05405405405406,298.1081081081081,0,14,14
1,15,128.27777777777777,297.9166666666667,0,15,15
2,1,126.58974358974359,51.17307692307692,0,1,1
2,2,141.02083333333334,58.145833333333336,0,2,2
2,3,195.22413793103448,59.132183908045974,0,3,3
2,4,328.9476439790576,84.15183246073299,0,4,4
2,5,239.5960591133005,110.94581280788178,0,5,5
2,6,44.193548387096776,136.46774193548387,0,6,6
2,7,46.77165354330709,167.748031496063,0,7,7
2,8,116.29931972789116,172.14285714285714,0,8,8
2,9,231.8203125,193.546875,0,9,9
2,10,280.73825503355704,223.6778523489933,0,10,10
2,11,275.0245901639344,258.5081967213115,0,11,11
2,12,131.51677852348993,286.7046979865772,0,12,12
2,13,148.85294117647058,298.1617647058824,0,13,13
2,14,126.48148148148148,298.25925925925924,0,14,14
3,1,129.73658536585367,52.79024390243902,0,1,1
3,2,195.54597701149424,59.235632183908045,0,2,2
3,3,328.65945945945947,84.41621621621621,0,3,3
3,4,239.54228855721394,111.12437810945273,0,4,4
3,5,44.2520325203252,136.52845528455285,0,5,5
3,6,46.723076923076924,167.93076923076924,0,6,6
3,7,116.13986013986013,172.5944055944056,0,7,7
3,8,231.8780487804878,193.65853658536585,0,8,8
3,9,280.7054794520548,223.62328767123287,0,9,9
3,10,275.07563025210084,258.52941176470586,0,10,10
3,11,131.9857142857143,286.6642857142857,0,11,11
3,12,149.11940298507463,298.1641791044776,0,12,12
4,1,130.19402985074626,53.233830845771145,0,1,1
4,2,195.3216374269006,59.68421052631579,0,2,2
4,3,328.8804347826087,84.625,0,3,3
4,4,239.5929648241206,111.41708542713567,0,4,4
4,5,44.21875,136.578125,0,5,5
4,6,47.06106870229008,168.25954198473283,0,6,6
4,7,116.26618705035972,172.71223021582733,0,7,7
4,8,232.032,193.992,0,8,8
4,9,281.0326797385621,223.9607843137255,0,9,9
4,10,275.17903930131007,258.92576419213975,0,10,10
4,11,146.6909090909091,284.0181818181818,0,11,11
4,12,119.38709677419355,289.4516129032258,0,12,13
4,13,149.03030303030303,298.3484848484849,0,13,14
5,1,124.175,50.63333333333333,0,1,1
5,2,138.88235294117646,57.411764705882355,0,2,2
5,3,195.34285714285716,59.72,0,3,3
5,4,328.5464480874317,84.78142076502732,0,4,4
5,5,239.56852791878174,111.84771573604061,0,5,5
5,6,44.203125,136.15625,0,6,6
5,7,47.01526717557252,168.58778625954199,0,7,7
5,8,116.13669064748201,172.86330935251797,0,8,8
5,9,232.056,194.088,0,9,9
5,10,281.1275167785235,224.0738255033557,0,10,10
5,11,266.1186440677966,253.83898305084745,0,11,11
5,12,283.85470085470087,263.8974358974359,0,12,12
5,13,147.6153846153846,283.34615384615387,0,13,13
5,14,119.4,289.51666666666665,0,14,14
5,15,149.11267605633802,298.5211267605634,0,15,17
5,16,126.5,298.7352941176471,0,16,18
6,1,130.74761904761905,53.74761904761905,0,1,1
6,2,195.83333333333334,60.00555555555555,0,2,2
6,3,328.7704918032787,85.08196721311475,0,3,3
6,4,241.21186440677965,104.08474576271186,0,4,4
6,5,237.0909090909091,124.20779220779221,0,5,5
6,6,43.97674418604651,135.69767441860466,0,6,6
6,7,47.255639097744364,168.45112781954887,0,7,7
6,8,116.36054421768708,173.12925170068027,0,8,8
6,9,232.03225806451613,194.16935483870967,0,9,9
6,10,281.3092105263158,224.19078947368422,0,10,10
6,11,266.05128205128204,254.04273504273505,0,11,11
6,12,284.38260869565215,264.37391304347824,0,12,12
6,13,148.82,283.24,0,13,13
6,14,121.36986301369863,289.5342465753425,0,14,14
6,15,149.25714285714287,298.7142857142857,0,15,15
6,16,126.28205128205128,299.15384615384613,0,16,16
7,1,126.33557046979865,51.919463087248324,0,1,1
7,2,142.5483870967742,59.58064516129032,0,2,2
7,3,196.21511627906978,60.28488372093023,0,3,3
7,4,328.73224043715845,84.97267759562841,0,4,4
7,5,239.55737704918033,112.07103825136612,0,5,5
7,6,43.82539682539682,135.55555555555554,0,6,6
7,7,47.19402985074627,168.76119402985074,0,7,7
7,8,116.125,173.35416666666666,0,8,8
7,9,232.1015625,194.1875,0,9,9
7,10,281.3066666666667,224.46666666666667,0,10,10
7,11,265.63157894736844,254.0,0,11,11
7,12,284.59322033898303,264.45762711864404,0,12,12
7,13,150.77777777777777,282.68888888888887,0,13,13
7,14,119.6875,290.046875,0,14,16
7,15,149.26865671641792,298.6268656716418,0,15,18
7,16,125.57142857142857,299.6,0,16,19
8,1,131.2112676056338,54.25352112676056,0,1,1
8,2,196.28571428571428,60.36571428571428,0,2,2
8,3,328.78688524590166,85.07650273224044,0,3,3
8,4,239.51041666666666,112.0625,0,4,4
8,5,43.916666666666664,135.67424242424244,0,5,5
8,6,47.34027777777778,168.80555555555554,0,6,6
8,7,116.30985915492958,173.29577464788733,0,7,7
8,8,232.21311475409837,194.45081967213116,0,8,8
8,9,281.2108843537415,224.49659863945578,0,9,9
8,10,265.45535714285717,254.0625,0,10,10
8,11,284.9316239316239,264.7264957264957,0,11,11
8,12,150.97826086956522,282.9130434782609,0,12,12
8,13,118.93103448275862,290.1034482758621,0,13,14
8,14,149.54545454545453,298.6363636363636,0,14,16
8,15,125.12121212121212,299.6363636363636,0,15,17
9,1,131.44239631336404,54.58064516129032,0,1,1
9,2,195.89142857142858,60.457142857142856,0,2,2
9,3,328.8695652173913,85.23913043478261,0,3,3
9,4,241.67619047619047,102.73333333333333,0,4,4
9,5,236.9493670886076,124.65822784810126,0,5,5
9,6,43.552,134.512,0,6,6
9,7,47.333333333333336,168.7659574468085,0,7,8
9,8,116.2312925170068,173.6326530612245,0,8,9
9,9,232.33333333333334,194.65079365079364,0,9,10
9,10,281.3486842105263,224.56578947368422,0,10,11
9,11,264.62831858407077,253.8230088495575,0,11,12
9,12,285.48333333333335,264.9166666666667,0,12,13
9,13,151.21428571428572,283.1904761904762,0,13,14
9,14,118.35,290.3833333333333,0,14,16
9,15,149.5151515151515,298.8030303030303,0,15,17
9,16,124.94285714285714,299.9428571428571,0,16,18
10,1,131.51401869158877,54.6822429906542,0,1,1
10,2,196.20111731843576,60.59217877094972,0,2,2
10,3,328.7228260869565,85.33152173913044,0,3,3
10,4,241.77981651376146,103.0,0,4,4
10,5,236.525,125.725,0,5,5
10,6,43.0,134.39669421487602,0,6,6
10,7,47.629629629629626,169.05185185185186,0,7,7
10,8,116.37333333333333,173.70666666666668,0,8,8
10,9,232.34126984126985,194.8095238095238,0,9,9
10,10,281.6625,224.83125,0,10,10
10,11,264.3063063063063,253.85585585585585,0,11,11
10,12,285.34166666666664,264.94166666666666,0,12,12
10,13,151.1904761904762,283.14285714285717,0,13,13
10,14,118.0,290.5081967213115,0,14,15
10,15,149.80882352941177,298.8382352941176,0,15,17
10,16,124.91666666666667,299.8888888888889,0,16,18
11,1,132.10138248847926,54.94930875576037,0,1,1
11,2,196.16847826086956,60.69565217391305,0,2,2
11,3,328.76630434782606,85.40217391304348,0,3,3
11,4,241.6355140186916,103.04672897196262,0,4,4
11,5,236.53012048192772,126.26506024096386,0,5,6
11,6,42.85826771653543,134.15748031496062,0,6,7
11,7,47.6015037593985,169.53383458646616,0,7,9
11,8,116.36734693877551,173.91156462585033,0,8,10
11,9,232.390243902439,194.90243902439025,0,9,11
11,10,281.60897435897436,224.69871794871796,0,10,12
11,11,264.07894736842104,253.96491228070175,0,11,13
11,12,285.3965517241379,264.8965517241379,0,12,14
11,13,117.83333333333333,290.3939393939394,0,13,18
11,14,149.66176470588235,299.0735294117647,0,14,19
11,15,124.375,300.0,0,15,20
12,1,124.38095238095238,51.817460317460316,0,1,1
12,2,145.36111111111111,61.05555555555556,0,2,2
12,3,196.77184466019418,61.04368932038835,0,3,3
12,4,328.7857142857143,85.70918367346938,0,4,4
12,5,242.2921348314607,101.76404494382022,0,5,5
12,6,235.73846153846154,128.2923076923077,0,6,6
12,7,42.060344827586206,132.9051724137931,0,7,7
12,8,48.469565217391306,171.0086956521739,0,8,9
12,9,116.48101265822785,174.19620253164558,0,9,10
12,10,232.375,194.84027777777777,0,10,11
12,11,281.63793103448273,224.91379310344828,0,11,12
12,12,262.70873786407765,253.60194174757282,0,12,13
12,13,286.39495798319325,265.42857142857144,0,13,14
12,14,117.01639344262296,290.73770491803276,0,14,17
12,15,149.47058823529412,298.75,0,15,18
12,16,123.29629629629629,300.44444444444446,0,16,19
13,1,124.61068702290076,51.786259541984734,0,1,1
13,2,188.89380530973452,60.31858407079646,0,2,2
13,3,146.2,61.5,0,3,4
13,4,205.82022471910113,61.831460674157306,0,4,5
13,5,328.72680412371136,85.8659793814433,0,5,6
13,6,242.47252747252747,101.63736263736264,0,6,7
13,7,235.671875,128.234375,0,7,8
13,8,41.873873873873876,132.9099099099099,0,8,9
13,9,48.51260504201681,170.73949579831933,0,9,12
13,10,116.5,174.28205128205127,0,10,13
13,11,232.4820143884892,195.0431654676259,0,11,14
13,12,281.6470588235294,225.01764705882354,0,12,15
13,13,262.4339622641509,253.53773584905662,0,13,16
13,14,286.34453781512605,265.4201680672269,0,14,17
13,15,116.09677419354838,291.14516129032256,0,15,21
13,16,149.61111111111111,298.81944444444446,0,16,22
13,17,123.25,300.5833333333333,0,17,23
14,1,122.08,51.15,0,1,1
14,2,188.04761904761904,60.25714285714286,0,2,3
14,3,147.12121212121212,61.89393939393939,0,3,4
14,4,205.62765957446808,61.840425531914896,0,4,5
14,5,328.6443298969072,85.84536082474227,0,5,6
14,6,242.5632183908046,101.04597701149426,0,6,7
14,7,235.78333333333333,128.98333333333332,0,7,8
14,8,41.925233644859816,132.70093457943926,0,8,9
14,9,49.0,171.2566371681416,0,9,12
14,10,116.50993377483444,174.36423841059602,0,10,13
14,11,232.5,195.04225352112675,0,11,14
14,12,281.59659090909093,225.03977272727272,0,12,15
14,13,262.09708737864077,253.6893203883495,0,13,16
14,14,286.7130434782609,265.504347826087,0,14,17
14,15,115.63235294117646,291.29411764705884,0,15,20
14,16,149.52173913043478,298.6231884057971,0,16,21
14,17,122.55882352941177,300.88235294117646,0,17,22
15,1,122.69724770642202,51.642201834862384,0,1,1
15,2,188.04761904761904,60.304761904761904,0,2,3
15,3,147.84,62.14666666666667,0,3,4
15,4,205.76344086021504,62.01075268817204,0,4,5
15,5,328.6102564102564,85.87179487179488,0,5,6
15,6,242.78313253012047,100.3855421686747,0,6,7
15,7,235.64615384615385,129.12307692307692,0,7,8
15,8,42.06603773584906,132.6320754716981,0,8,9
15,9,49.142857142857146,171.31932773109244,0,9,12
15,10,116.67948717948718,174.26282051282053,0,10,13
15,11,232.31654676258992,195.02158273381295,0,11,14
15,12,281.63583815028903,225.07514450867052,0,12,15
15,13,261.71287128712873,253.46534653465346,0,13,16
15,14,287.0695652173913,265.75652173913045,0,14,17
15,15,114.7741935483871,291.83870967741933,0,15,20
15,16,149.37878787878788,298.530303030303,0,16,21
15,17,121.94117647058823,301.0,0,17,22
16,1,122.4949494949495,51.64646464646464,0,1,1
16,2,196.4572864321608,61.165829145728644,0,2,4
16,3,148.45333333333335,62.266666666666666,0,3,5
16,4,328.39086294416245,86.13197969543147,0,4,6
16,5,242.88095238095238,99.85714285714286,0,5,7
16,6,235.44776119402985,129.6417910447761,0,6,8
16,7,41.699029126213595,132.1747572815534,0,7,9
16,8,49.45614035087719,171.48245614035088,0,8,10
16,9,116.69620253164557,174.0253164556962,0,9,11
16,10,232.30985915492957,195.16901408450704,0,10,12
16,11,281.4057142857143,225.08,0,11,13
16,12,261.13861386138615,253.41584158415841,0,12,14
16,13,286.92105263157896,265.70175438596493,0,13,15
16,14,114.0625,292.078125,0,14,19
16,15,149.58333333333334,298.4166666666667,0,15,22
17,1,122.95575221238938,51.78761061946903,0,1,1
17,2,188.75213675213675,60.48717948717949,0,2,3
17,3,149.1125,62.7625,0,3,4
17,4,207.21518987341773,62.18987341772152,0,4,5
17,5,328.6683673469388,85.95408163265306,0,5,6
17,6,243.1625,99.35,0,6,7
17,7,235.4142857142857,129.85714285714286,0,7,8
17,8,41.45544554455446,132.26732673267327,0,8,9
17,9,48.98290598290598,171.17094017094018,0,9,11
17,10,116.96815286624204,173.9299363057325,0,10,12
17,11,232.2551724137931,195.06896551724137,0,11,13
17,12,281.69714285714286,225.27428571428572,0,12,14
17,13,260.0927835051546,253.56701030927834,0,13,15
17,14,286.52941176470586,265.5126050420168,0,14,16
17,15,114.52307692307693,291.84615384615387,0,15,20
17,16,149.85,298.35,0,16,21
17,17,122.875,300.6875,0,17,22
18,1,121.93069306930693,51.663366336633665,0,1,1
18,2,196.15151515151516,61.17171717171717,0,2,3
18,3,149.5164835164835,62.62637362637363,0,3,4
18,4,328.635,86.11,0,4,5
18,5,243.1818181818182,99.0909090909091,0,5,6
18,6,41.1123595505618,131.97752808988764,0,6,8
18,7,235.0,131.046875,0,7,9
18,8,117.07317073170732,173.64634146341464,0,8,12
18,9,46.98360655737705,167.36065573770492,0,9,13
18,10,232.70666666666668,195.40666666666667,0,10,15
18,11,281.73295454545456,225.2215909090909,0,11,16
18,12,261.04273504273505,255.2136752136752,0,12,17
18,13,285.5981308411215,265.9252336448598,0,13,18
18,14,115.04761904761905,291.74603174603175,0,14,21
18,15,149.56896551724137,298.1551724137931,0,15,22
19,1,123.06306306306307,51.927927927927925,0,1,1
19,2,187.7403846153846,60.38461538461539,0,2,2
19,3,149.42045454545453,62.29545454545455,0,3,3
19,4,206.20481927710844,62.18072289156626,0,4,4
19,5,328.3048128342246,86.1283422459893,0,5,5
19,6,243.42105263157896,99.07894736842105,0,6,6
19,7,235.55128205128204,128.98717948717947,0,7,8
19,8,41.14782608695652,131.94782608695652,0,8,9
19,9,48.3448275862069,169.64827586206897,0,9,11
19,10,116.92413793103448,173.7448275862069,0,10,12
19,11,232.3828125,195.2265625,0,11,13
19,12,281.56363636363636,225.0969696969697,0,12,14
19,13,261.5128205128205,255.24786324786325,0,13,15
19,14,284.4173913043478,265.3478260869565,0,14,16
19,15,117.55357142857143,290.92857142857144,0,15,20
19,16,149.2280701754386,297.10526315789474,0,16,21
19,17,123.97222222222223,301.44444444444446,0,17,22
20,1,123.76923076923077,52.27350427350427,0,1,1
20,2,187.15533980582524,60.41747572815534,0,2,2
20,3,150.63953488372093,62.54651162790697,0,3,3
20,4,206.63855421686748,62.34939759036145,0,4,4
20,5,328.27127659574467,86.11170212765957,0,5,5
20,6,242.98936170212767,100.15957446808511,0,6,6
20,7,235.34177215189874,129.72151898734177,0,7,7
20,8,40.867924528301884,131.9433962264151,0,8,8
20,9,48.510791366906474,169.45323741007195,0,9,9
20,10,117.05960264900662,173.26490066225165,0,10,10
20,11,232.53846153846155,195.3230769230769,0,11,11
20,12,281.5,225.1280487804878,0,12,12
20,13,261.06722689075633,255.52100840336135,0,13,13
20,14,284.4594594594595,265.47747747747746,0,14,14
20,15,119.375,290.875,0,15,17
20,16,149.75510204081633,297.265306122449,0,16,18
20,17,124.76315789473684,301.8157894736842,0,17,19
21,1,124.95833333333333,52.891666666666666,0,1,1
21,2,186.72815533980582,60.359223300970875,0,2,2
21,3,152.90217391304347,61.358695652173914,0,3,3
21,4,206.47058823529412,62.411764705882355,0,4,4
21,5,328.33678756476684,86.27461139896373,0,5,5
21,6,243.1046511627907,99.40697674418605,0,6,6
21,7,235.53658536585365,129.46341463414635,0,7,8
21,8,40.75925925925926,131.91666666666666,0,8,9
21,9,48.68571428571428,170.10714285714286,0,9,10
21,10,117.08552631578948,173.34868421052633,0,10,11
21,11,232.59259259259258,195.3111111111111,0,11,12
21,12,280.8855421686747,225.12048192771084,0,12,13
21,13,260.9756097560976,255.6341463414634,0,13,14
21,14,284.49056603773585,265.3490566037736,0,14,15
21,15,119.01923076923077,290.7692307692308,0,15,18
21,16,149.87755102040816,297.1020408163265,0,16,19
21,17,125.28947368421052,301.7368421052632,0,17,20
22,1,128.03968253968253,54.46825396825397,0,1,1
22,2,156.56666666666666,59.72222222222222,0,2,2
22,3,186.18085106382978,60.648936170212764,0,3,3
22,4,206.8139534883721,62.53488372093023,0,4,4
22,5,328.3265306122449,86.33163265306122,0,5,5
22,6,243.07777777777778,99.54444444444445,0,6,6
22,7,235.1547619047619,130.07142857142858,0,7,7
22,8,40.305263157894736,131.25263157894736,0,8,8
22,9,48.82786885245902,170.30327868852459,0,9,9
22,10,117.33333333333333,173.37908496732027,0,10,10
22,11,232.54676258992805,195.50359712230215,0,11,11
22,12,281.10526315789474,225.26315789473685,0,12,12
22,13,260.7142857142857,256.2857142857143,0,13,13
22,14,284.67,265.67,0,14,14
22,15,118.27272727272727,291.0181818181818,0,15,18
22,16,150.22222222222223,297.6,0,16,19
22,17,125.36842105263158,301.7105263157895,0,17,20
23,1,129.46031746031747,55.01587301587302,0,1,1
23,2,157.675,59.5625,0,2,2
23,3,185.79545454545453,60.64772727272727,0,3,3
23,4,206.95348837209303,62.41860465116279,0,4,4
23,5,328.1375661375661,86.5026455026455,0,5,5
23,6,243.31764705882352,98.74117647058823,0,6,6
23,7,235.37209302325581,130.37209302325581,0,7,8
23,8,39.71111111111111,130.34444444444443,0,8,9
23,9,48.651162790697676,169.86821705426357,0,9,11
23,10,117.33552631578948,173.3421052631579,0,10,12
23,11,232.85714285714286,195.60714285714286,0,11,13
23,12,275.2692307692308,224.18269230769232,0,12,14
23,13,289.54545454545456,226.75757575757575,0,13,15
23,14,260.02542372881356,256.4406779661017,0,14,16
23,15,284.30392156862746,265.54901960784315,0,15,17
23,16,118.27272727272727,290.92727272727274,0,16,21
23,17,150.25531914893617,297.25531914893617,0,17,22
23,18,125.775,301.75,0,18,23
24,1,130.45255474452554,55.40875912408759,0,1,1
24,2,157.3783783783784,59.148648648648646,0,2,2
24,3,185.2875,60.325,0,3,3
24,4,206.67816091954023,62.48275862068966,0,4,5
24,5,327.8994708994709,86.83068783068784,0,5,6
24,6,243.1443298969072,100.08247422680412,0,6,7
24,7,39.56043956043956,130.14285714285714,0,7,8
24,8,235.3111111111111,130.34444444444443,0,8,9
24,9,48.91111111111111,169.94814814814814,0,9,12
24,10,116.97986577181209,173.63087248322148,0,10,13
24,11,232.90714285714284,195.67857142857142,0,11,14
24,12,275.12264150943395,224.20754716981133,0,12,15
24,13,289.7536231884058,226.84057971014494,0,13,16
24,14,259.6810344827586,256.57758620689657,0,14,17
24,15,284.58,265.84,0,15,19
24,16,117.9090909090909,290.9818181818182,0,16,23
24,17,150.66666666666666,297.84313725490193,0,17,24
24,18,128.09677419354838,301.5806451612903,0,18,25
25,1,129.97058823529412,55.404411764705884,0,1,1
25,2,157.73333333333332,59.026666666666664,0,2,2
25,3,185.64634146341464,60.47560975609756,0,3,3
25,4,207.27710843373495,62.54216867469879,0,4,4
25,5,327.6595744680851,86.73936170212765,0,5,5
25,6,242.93269230769232,100.5,0,6,6
25,7,39.13131313131313,130.04040404040404,0,7,7
25,8,235.09876543209876,131.01234567901236,0,8,8
25,9,46.68181818181818,166.33333333333334,0,9,11
25,10,117.45751633986929,173.16993464052288,0,10,12
25,11,54.0,178.9433962264151,0,11,13
25,12,233.82089552238807,196.03731343283582,0,12,14
25,13,280.5581395348837,225.13953488372093,0,13,15
25,14,260.01666666666665,256.6166666666667,0,14,16
25,15,284.11538461538464,265.84615384615387,0,15,17
25,16,118.08064516129032,291.01612903225805,0,16,21
25,17,150.78571428571428,297.94642857142856,0,17,22
25,18,127.61111111111111,301.6666666666667,0,18,23
26,1,128.57777777777778,54.992592592592594,0,1,1
26,2,157.4788732394366,59.66197183098591,0,2,2
26,3,184.53846153846155,60.32051282051282,0,3,3
26,4,208.7,62.83,0,4,4
26,5,327.93,86.96,0,5,5
26,6,244.17525773195877,97.77319587628865,0,6,6
26,7,36.36363636363637,126.07272727272728,0,7,7
26,8,234.75555555555556,132.43333333333334,0,8,8
26,9,117.53048780487805,173.0731707317073,0,9,12
26,10,54.48837209302326,180.67441860465115,0,10,15
26,11,233.61111111111111,196.00617283950618,0,11,16
26,12,280.5699481865285,225.40932642487047,0,12,17
26,13,258.8139534883721,257.30232558139534,0,13,18
26,14,285.61290322580646,266.5806451612903,0,14,19
26,15,117.20370370370371,291.0925925925926,0,15,22
27,1,127.3305785123967,54.19834710743802,0,1,1
27,2,157.9375,59.40625,0,2,2
27,3,184.49397590361446,60.855421686746986,0,3,3
27,4,209.009900990099,62.87128712871287,0,4,5
27,5,327.77,87.015,0,5,6
27,6,244.62765957446808,96.77659574468085,0,6,7
27,7,36.70967741935484,126.29032258064517,0,7,9
27,8,234.6860465116279,131.90697674418604,0,8,10
27,9,117.4702380952381,173.0297619047619,0,9,16
27,10,54.76190476190476,180.9047619047619,0,10,19
27,11,233.840490797546,196.13496932515338,0,11,20
27,12,280.7135416666667,225.42708333333334,0,12,21
27,13,258.7251908396947,257.3587786259542,0,13,22
27,14,285.55555555555554,266.7070707070707,0,14,23
27,15,117.46428571428571,290.875,0,15,26
27,16,151.02702702702703,297.27027027027026,0,16,27
28,1,127.62295081967213,54.39344262295082,0,1,1
28,2,157.86153846153846,59.49230769230769,0,2,2
28,3,184.47058823529412,60.917647058823526,0,3,3
28,4,209.03191489361703,62.92553191489362,0,4,5
28,5,327.4607329842932,87.12041884816755,0,5,6
28,6,244.8842105263158,96.98947368421052,0,6,7
28,7,36.74242424242424,126.03030303030303,0,7,9
28,8,234.91764705882352,131.81176470588235,0,8,10
28,9,117.47904191616766,172.78443113772454,0,9,15
28,10,54.46938775510204,180.0,0,10,17
28,11,227.60256410256412,193.2948717948718,0,11,18
28,12,240.3846153846154,199.15384615384616,0,12,19
28,13,280.34594594594597,225.42162162162163,0,13,20
28,14,258.99236641221376,257.17557251908397,0,14,21
28,15,285.9438202247191,266.82022471910113,0,15,22
28,16,117.29310344827586,290.7241379310345,0,16,27
28,17,151.4878048780488,298.0243902439024,0,17,28
29,1,127.93798449612403,54.44186046511628,0,1,1
29,2,158.66101694915255,59.03389830508475,0,2,2
29,3,183.95180722891567,61.59036144578313,0,3,3
29,4,208.97916666666666,63.0,0,4,5
29,5,327.67857142857144,87.01530612244898,0,5,6
29,6,244.81914893617022,96.41489361702128,0,6,7
29,7,36.96825396825397,126.25396825396825,0,7,9
29,8,234.7912087912088,131.82417582417582,0,8,10
29,9,117.51234567901234,172.87037037037038,0,9,15
29,10,55.0625,180.29166666666666,0,10,18
29,11,234.4878048780488,196.39634146341464,0,11,19
29,12,280.1459459459459,225.5027027027027,0,12,20
29,13,258.703125,257.2734375,0,13,21
29,14,286.8024691358025,267.2716049382716,0,14,22
29,15,117.06896551724138,291.13793103448273,0,15,26
29,16,151.9,298.65,0,16,27
30,1,129.16666666666666,55.19565217391305,0,1,1
30,2,159.54237288135593,58.779661016949156,0,2,2
30,3,183.2054794520548,62.23287671232877,0,3,3
30,4,209.24752475247524,63.10891089108911,0,4,4
30,5,327.2620320855615,87.41711229946524,0,5,5
30,6,245.0222222222222,96.4888888888889,0,6,6
30,7,37.38461538461539,127.13846153846154,0,7,8
30,8,235.01098901098902,131.62637362637363,0,8,10
30,9,117.34545454545454,173.23636363636365,0,9,15
30,10,55.734693877551024,180.87755102040816,0,10,17
30,11,234.80124223602485,196.6024844720497,0,11,18
30,12,280.0223463687151,225.41899441340783,0,12,19
30,13,258.3984375,257.421875,0,13,20
30,14,287.1095890410959,267.28767123287673,0,14,21
30,15,116.91379310344827,291.0,0,15,24
30,16,152.63636363636363,299.45454545454544,0,16,25
31,1,128.3464566929134,54.91338582677165,0,1,1
31,2,160.17857142857142,58.44642857142857,0,2,2
31,3,182.75324675324674,62.74025974025974,0,3,4
31,4,208.90625,63.3125,0,4,5
31,5,327.44559585492226,87.4041450777202,0,5,6
31,6,245.57777777777778,95.88888888888889,0,6,7
31,7,37.65,127.73333333333333,0,7,9
31,8,235.0421052631579,131.78947368421052,0,8,10
31,9,117.67948717948718,172.64743589743588,0,9,14
31,10,56.01960784313726,181.8235294117647,0,10,16
31,11,235.14102564102564,196.71794871794873,0,11,17
31,12,280.30167597765364,225.53631284916202,0,12,18
31,13,258.312,257.48,0,13,19
31,14,287.02702702702703,267.2972972972973,0,14,20
